종목코드,종목명,시장구분,업종명,종가,대비,등락률,시가총액
"065370","위세아이텍","KOSDAQ","IT 서비스","4875","-105","-2.11","35996775750"
"038620","위즈코프","KOSDAQ","유통","562","-51","-8.32","42559959330"
"299900","위지윅스튜디오","KOSDAQ","오락·문화","457","-20","-4.19","78169339988"
"036090","위지트","KOSDAQ","기계·장비","613","-1","-0.16","72574470092"
"459100","위츠","KOSDAQ","전기·전자","5660","-180","-3.08","75645900000"
"136540","윈스테크넷","KOSDAQ","IT 서비스","11220","-30","-0.27","137778750120"
"097800","윈팩","KOSDAQ","전기·전자","399","-16","-3.86","54443641371"
"192390","윈하이텍","KOSDAQ","금속","2030","20","1.00","22395424870"
"335870","윙스풋","KOSDAQ","유통","1937","-3","-0.15","32445666201"
"900340","윙입푸드","KOSDAQ","금융","619","-6","-0.96","31154844432"
"036200","유니셈","KOSDAQ","기계·장비","8980","-470","-4.97","275364722540"
"018000","유니슨","KOSDAQ","기계·장비","1514","114","8.14","371225137646"
"203450","유니온바이오메트릭스","KOSDAQ","전기·전자","3075","-75","-2.38","43292946525"
"011320","유니크","KOSDAQ","운송장비·부품","3900","75","1.96","75350710500"
"086390","유니테스트","KOSDAQ","기계·장비","16270","-920","-5.35","343852230020"
"241690","유니테크노","KOSDAQ","운송장비·부품","3575","-115","-3.12","87482773950"
"142210","유니트론텍","KOSDAQ","유통","5240","-20","-0.38","108737351720"
"389680","유디엠텍","KOSDAQ","IT 서비스","597","-13","-2.13","24830701605"
"088340","유라클","KOSDAQ","IT 서비스","11680","-380","-3.15","50975818240"
"048430","유라테크","KOSDAQ","전기·전자","7610","90","1.20","87667200000"
"206650","유바이오로직스","KOSDAQ","제약","13750","-490","-3.44","504945471250"
"089850","유비벨록스","KOSDAQ","IT 서비스","5150","-150","-2.83","75860524850"
"084440","유비온","KOSDAQ","IT 서비스","1059","-1","-0.09","20875855200"
"032620","유비케어","KOSDAQ","IT 서비스","4020","-35","-0.86","209832498780"
"264450","유비쿼스","KOSDAQ","전기·전자","15540","-1320","-7.83","227901761220"
"078070","유비쿼스홀딩스","KOSDAQ","금융","16170","-170","-1.04","284669163240"
"024800","유성티엔에스","KOSDAQ","운송·창고","4065","-20","-0.49","150615615780"
"054930","유신","KOSDAQ","일반서비스","23950","450","1.91","71850000000"
"069330","유아이디","KOSDAQ","전기·전자","1042","-18","-1.70","14787116822"
"049520","유아이엘","KOSDAQ","전기·전자","3780","-40","-1.05","121895187120"
"444920","유안타제11호스팩","KOSDAQ","금융","2100","5","0.24","11004000000"
"473050","유안타제15호스팩","KOSDAQ","금융","2055","-5","-0.24","14405550000"
"474490","유안타제16호스팩","KOSDAQ","금융","2045","0","0.00","11267950000"
"493790","유안타제17호스팩","KOSDAQ","금융","2010","0","0.00","10673100000"
"263770","유에스티","KOSDAQ","금속","1920","-10","-0.52","45504330240"
"388720","유일로보틱스","KOSDAQ","기계·장비","89500","-3400","-3.66","1054430377500"
"340930","유일에너테크","KOSDAQ","기계·장비","793","-72","-8.32","54618497505"
"023410","유진기업","KOSDAQ","비금속","4055","-240","-5.59","313495549465"
"056080","유진로봇","KOSDAQ","기계·장비","25300","-900","-3.44","949057445600"
"468760","유진스팩10호","KOSDAQ","금융","2095","5","0.24","8882800000"
"488060","유진스팩11호","KOSDAQ","금융","2050","5","0.24","9676000000"
"0105P0","유진스팩12호","KOSDAQ","금융","2010","0","0.00","11376600000"
"084370","유진테크","KOSDAQ","기계·장비","111300","-5500","-4.71","2550555474600"
"240600","유진테크놀로지","KOSDAQ","금속","3215","40","1.26","22274005465"
"221800","유투바이오","KOSDAQ","일반서비스","24250","5570","29.82","386362494500"
"179900","유티아이","KOSDAQ","전기·전자","16450","-790","-4.58","325552277400"
"263050","유틸렉스","KOSDAQ","제약","959","0","0.00","35324626904"
"191410","육일씨엔에쓰","KOSDAQ","전기·전자","2315","-35","-1.49","25937850325"
"372170","윤성에프앤씨","KOSDAQ","기계·장비","29450","50","0.17","234982963600"
"146060","율촌","KOSDAQ","금속","1490","-29","-1.91","35783236550"
"039020","이건홀딩스","KOSDAQ","종이·목재","3260","50","1.56","73626151340"
"067920","이글루","KOSDAQ","IT 서비스","5950","-40","-0.67","65426908050"
"044960","이글벳","KOSDAQ","유통","3835","-80","-2.04","48481621305"
"303530","이노뎁","KOSDAQ","IT 서비스","4090","-25","-0.61","30017732910"
"296640","이노룰스","KOSDAQ","IT 서비스","8210","-480","-5.52","42513448920"
"302430","이노메트리","KOSDAQ","기계·장비","6770","-10","-0.15","66570818160"
"462350","이노스페이스","KOSDAQ","운송장비·부품","15020","-580","-3.72","310163450600"
"274400","이노시뮬레이션","KOSDAQ","IT 서비스","3840","90","2.40","34892133120"
"073490","이노와이어리스","KOSDAQ","전기·전자","40200","-2650","-6.18","305674609200"
"215790","이노인스트루먼트","KOSDAQ","전기·전자","941","46","5.14","37906443209"
"344860","이노진","KOSDAQ","화학","1544","42","2.80","18574320000"
"469610","이노테크","KOSDAQ","기계·장비","18720","-610","-3.16","166175568000"
"088390","이녹스","KOSDAQ","운송장비·부품","11800","-430","-3.52","110752959200"
"272290","이녹스첨단소재","KOSDAQ","전기·전자","29950","-2250","-6.99","597128394550"
"053350","이니텍","KOSDAQ","IT 서비스","3190","-60","-1.85","70247197350"
"452400","이닉스","KOSDAQ","운송장비·부품","8600","-150","-1.71","78014280800"
"264850","이랜시스","KOSDAQ","전기·전자","5700","-330","-5.47","172679288400"
"054210","이랜텍","KOSDAQ","전기·전자","10240","-530","-4.92","258981990400"
"009730","이렘","KOSDAQ","금속","545","-15","-2.68","34651508205"
"065440","이루온","KOSDAQ","IT 서비스","2225","-265","-10.64","60686919500"
"424870","이뮨온시아","KOSDAQ","일반서비스","8900","-860","-8.81","661838078100"
"115610","이미지스","KOSDAQ","전기·전자","1290","-51","-3.80","30492424020"
"478110","이베스트스팩6호","KOSDAQ","금융","2030","0","0.00","10190600000"
"131400","이브이첨단소재","KOSDAQ","전기·전자","1470","-5","-0.34","87600066540"
"351330","이삭엔지니어링","KOSDAQ","IT 서비스","7200","-210","-2.83","59677344000"
"080010","이상네트웍스","KOSDAQ","유통","6520","-70","-1.06","64124662920"
"086890","이수앱지스","KOSDAQ","제약","4665","-145","-3.01","190177434555"
"047560","이스트소프트","KOSDAQ","IT 서비스","13060","-600","-4.39","153287596920"
"900110","이스트아시아홀딩스","KOSDAQ","금융","779","-12","-1.52","28725426355"
"239340","이스트에이드","KOSDAQ","IT 서비스","1397","-23","-1.62","37690548698"
"067010","이씨에스","KOSDAQ","IT 서비스","2210","-65","-2.86","27169740000"
"456070","이엔셀","KOSDAQ","제약","15390","-420","-2.66","168923410200"
"102710","이엔에프테크놀로지","KOSDAQ","화학","48300","-2300","-4.55","690102478800"
"041520","이엘씨","KOSDAQ","의료·정밀기기","8570","-330","-3.71","104457416100"
"063760","이엘피","KOSDAQ","의료·정밀기기","2725","170","6.65","25410979250"
"123570","이엠넷","KOSDAQ","일반서비스","1945","-20","-1.02","43326971710"
"083470","이엠앤아이","KOSDAQ","화학","1073","94","9.60","22898173017"
"095190","이엠코리아","KOSDAQ","금속","2175","-85","-3.76","141941504850"
"091120","이엠텍","KOSDAQ","전기·전자","6600","-200","-2.94","113077377600"
"039030","이오테크닉스","KOSDAQ","기계·장비","386000","-31000","-7.43","4755346300000"
"294090","이오플로우","KOSDAQ","의료·정밀기기","1490","0","0.00","61207866450"
"088290","이원컴포텍","KOSDAQ","운송장비·부품","438","6","1.39","17467599432"
"353810","이지바이오","KOSDAQ","음식료·담배","7110","-170","-2.34","235212451200"
"261520","이지스","KOSDAQ","IT 서비스","8650","-230","-2.59","88902970000"
"099750","이지케어텍","KOSDAQ","IT 서비스","9050","-130","-1.42","123615515650"
"377330","이지트로닉스","KOSDAQ","전기·전자","3130","5","0.16","25478056020"
"035810","이지홀딩스","KOSDAQ","음식료·담배","5610","-10","-0.18","361935797850"
"092130","이크레더블","KOSDAQ","IT 서비스","14590","-70","-0.48","175716124000"
"134060","이퓨쳐","KOSDAQ","오락·문화","4020","30","0.75","19172385000"
"001840","이화공영","KOSDAQ","건설","2215","0","0.00","36027920805"
"041830","인바디","KOSDAQ","의료·정밀기기","28400","-500","-1.73","382857048800"
"352940","인바이오","KOSDAQ","화학","2150","30","1.42","23365619500"
"079950","인베니아","KOSDAQ","기계·장비","1067","3","0.28","14723639700"
"389470","인벤티지랩","KOSDAQ","일반서비스","71500","-5300","-6.90","949328022500"
"277410","인산가","KOSDAQ","음식료·담배","1120","-18","-1.58","43020885600"
"060150","인선이엔티","KOSDAQ","일반서비스","4080","-95","-2.28","189979536960"
"033230","인성정보","KOSDAQ","IT 서비스","1627","-24","-1.45","82188523260"
"450520","인스웨이브","KOSDAQ","IT 서비스","3145","35","1.13","46245897810"
"465480","인스피언","KOSDAQ","IT 서비스","4945","-75","-1.49","50131282540"
"037330","인지디스플레","KOSDAQ","전기·전자","1378","-32","-2.27","60473838672"
"100030","인지소프트","KOSDAQ","IT 서비스","17730","-340","-1.88","58220249220"
"211050","인카금융서비스","KOSDAQ","금융","11860","-390","-3.18","584266972020"
"083640","인콘","KOSDAQ","유통","399","-9","-2.21","31010420049"
"064090","인크레더블버즈","KOSDAQ","유통","798","0","0.00","39694710510"
"216050","인크로스","KOSDAQ","일반서비스","7020","-30","-0.43","90159418440"
"049070","인탑스","KOSDAQ","전기·전자","16430","-510","-3.01","282596000000"
"119610","인터로조","KOSDAQ","의료·정밀기기","18890","-620","-3.18","215605680830"
"017250","인터엠","KOSDAQ","전기·전자","1065","35","3.40","22413422355"
"051370","인터플렉스","KOSDAQ","전기·전자","12560","-740","-5.56","292993048320"
"064290","인텍플러스","KOSDAQ","기계·장비","17280","-1790","-9.39","222289263360"
"189300","인텔리안테크","KOSDAQ","전기·전자","120100","-9000","-6.97","1289573389700"
"287840","인투셀","KOSDAQ","일반서비스","41700","-3150","-7.02","626415732000"
"048530","인트론바이오","KOSDAQ","제약","4150","-40","-0.95","131198025300"
"115310","인포바인","KOSDAQ","통신","65400","-2900","-4.25","208814548200"
"039290","인포뱅크","KOSDAQ","IT 서비스","4630","-40","-0.86","40253118140"
"071200","인피니트헬스케어","KOSDAQ","IT 서비스","6070","-80","-1.30","148086500060"
"101930","인화정공","KOSDAQ","운송장비·부품","46550","-3000","-6.05","429790657100"
"333430","일승","KOSDAQ","운송장비·부품","5250","-120","-2.23","161315421750"
"068330","일신바이오","KOSDAQ","기계·장비","1465","28","1.95","64776645100"
"178780","일월지엠엘","KOSDAQ","유통","2520","-115","-4.36","46970771400"
"019540","일지테크","KOSDAQ","운송장비·부품","6040","-150","-2.42","81621540000"
"094820","일진파워","KOSDAQ","건설","16880","230","1.38","254528607920"
"950140","잉글우드랩","KOSDAQ","화학","12290","-440","-3.46","244176073140"
"049550","잉크테크","KOSDAQ","화학","3140","-100","-3.09","61563709780"
"389020","자람테크놀로지","KOSDAQ","전기·전자","49850","-3450","-6.47","320710623050"
"254120","자비스","KOSDAQ","기계·장비","1183","-8","-0.67","36382301410"
"043910","자연과환경","KOSDAQ","비금속","481","-15","-3.02","54541290817"
"234920","자이글","KOSDAQ","전기·전자","5310","0","0.00","71849132100"
"289220","자이언트스텝","KOSDAQ","오락·문화","3605","-20","-0.55","80435556705"
"049630","재영솔루텍","KOSDAQ","의료·정밀기기","2860","10","0.35","334327021600"
"417840","저스템","KOSDAQ","기계·장비","6850","-80","-1.15","154629029850"
"110020","전진바이오팜","KOSDAQ","화학","2210","-70","-3.07","20019864020"
"208140","정다운","KOSDAQ","음식료·담배","2450","-30","-1.21","80076402700"
"040420","정상제이엘에스","KOSDAQ","일반서비스","5800","0","0.00","90929801600"
"045510","정원엔시스","KOSDAQ","유통","1152","7","0.61","37105104384"
"217190","제너셈","KOSDAQ","기계·장비","5500","-340","-5.82","72345685500"
"095700","제넥신","KOSDAQ","일반서비스","4875","-115","-2.30","222009908250"
"122310","제노레이","KOSDAQ","의료·정밀기기","4340","-145","-3.23","63163682960"
"361390","제노코","KOSDAQ","전기·전자","30800","-4200","-12.00","289655427600"
"225220","제놀루션","KOSDAQ","제약","1887","67","3.68","36211569627"
"123330","제닉","KOSDAQ","화학","30450","-2150","-6.60","242646306000"
"381620","제닉스로보틱스","KOSDAQ","기계·장비","8710","-400","-4.39","114257083200"
"159580","제로투세븐","KOSDAQ","유통","3595","-40","-1.10","72017326420"
"147830","제룡산업","KOSDAQ","금속","7550","-10","-0.13","151000000000"
"033100","제룡전기","KOSDAQ","전기·전자","45000","-2050","-4.36","722808405000"
"079370","제우스","KOSDAQ","기계·장비","15000","-900","-5.66","465254850000"
"054950","제이브이엠","KOSDAQ","기계·장비","24100","-750","-3.02","291366397200"
"023440","제이스코홀딩스","KOSDAQ","금속","521","0","0.00","46964378481"
"090470","제이스텍","KOSDAQ","기계·장비","8710","-660","-7.04","152221133740"
"137950","제이씨케미칼","KOSDAQ","화학","5350","665","14.19","119132804900"
"033320","제이씨현시스템","KOSDAQ","유통","4770","-145","-2.95","91175840640"
"417500","제이아이테크","KOSDAQ","화학","5240","365","7.49","171792058560"
"204270","제이앤티씨","KOSDAQ","전기·전자","16330","-640","-3.77","944665449780"
"127120","제이에스링크","KOSDAQ","일반서비스","38100","250","0.66","1299938167200"
"026040","제이에스티나","KOSDAQ","기타제조","2800","15","0.54","46210612000"
"452160","제이엔비","KOSDAQ","기계·장비","5410","-190","-3.39","52030821070"
"126880","제이엔케이글로벌","KOSDAQ","기계·장비","3630","-110","-2.94","84233797890"
"322510","제이엘케이","KOSDAQ","IT 서비스","7270","20","0.28","187027234840"
"033050","제이엠아이","KOSDAQ","화학","846","-11","-1.28","27562123332"
"094970","제이엠티","KOSDAQ","전기·전자","3200","250","8.47","53594368000"
"418550","제이오","KOSDAQ","일반서비스","8000","-30","-0.37","256141384000"
"060230","제이케이시냅스","KOSDAQ","화학","503","-17","-3.27","24544800460"
"420570","제이투케이바이오","KOSDAQ","화학","7720","30","0.39","45142568760"
"089790","제이티","KOSDAQ","기계·장비","5300","-180","-3.28","54672218900"
"0010V0","제이피아이헬스케어","KOSDAQ","의료·정밀기기","12450","0","0.00","63562230000"
"412540","제일엠앤에스","KOSDAQ","기계·장비","3935","0","0.00","81063616775"
"199820","제일일렉트릭","KOSDAQ","전기·전자","10490","-140","-1.32","233087800000"
"038010","제일테크노스","KOSDAQ","금속","6040","-150","-2.42","54360000000"
"080220","제주반도체","KOSDAQ","전기·전자","37050","-3100","-7.72","1276106962650"
"216080","제테마","KOSDAQ","제약","7980","-160","-1.97","296928610020"
"337930","젝시믹스","KOSDAQ","IT 서비스","4170","-105","-2.46","123750900750"
"229000","젠큐릭스","KOSDAQ","제약","2595","-90","-3.35","60796088175"
"082270","젬백스","KOSDAQ","기계·장비","41750","700","1.71","1844748090250"
"034940","조아제약","KOSDAQ","제약","900","-14","-1.53","27881844300"
"067000","조이시티","KOSDAQ","IT 서비스","2300","-95","-3.97","160777925800"
"309930","조이웍스앤코","KOSDAQ","유통","815","-12","-1.45","19956944120"
"033340","좋은사람들","KOSDAQ","섬유·의류","1630","-65","-3.83","158029409540"
"036930","주성엔지니어링","KOSDAQ","기계·장비","64200","-5800","-8.29","2984087968200"
"072020","중앙백신","KOSDAQ","제약","9050","-80","-0.88","85601117350"
"000440","중앙에너비스","KOSDAQ","유통","23650","250","1.07","147271624500"
"051980","중앙첨단소재","KOSDAQ","전기·전자","1490","-61","-3.93","165526646410"
"228760","지노믹트리","KOSDAQ","일반서비스","18470","-620","-3.25","454846615860"
"314130","지놈앤컴퍼니","KOSDAQ","제약","8800","-780","-8.14","307058232800"
"389030","지니너스","KOSDAQ","일반서비스","5250","-250","-4.55","175441586250"
"263860","지니언스","KOSDAQ","IT 서비스","13070","-390","-2.90","118670372000"
"303030","지니틱스","KOSDAQ","전기·전자","813","-99","-10.86","30140909157"
"208350","지란지교시큐리티","KOSDAQ","IT 서비스","3070","55","1.82","26099819900"
"446840","지슨","KOSDAQ","의료·정밀기기","1400","-49","-3.38","77116316200"
"144510","지씨셀","KOSDAQ","일반서비스","23850","-1600","-6.29","376838204400"
"340450","지씨지놈","KOSDAQ","일반서비스","7970","-190","-2.33","188496820210"
"306620","지아이에스","KOSDAQ","기계·장비","2900","-100","-3.33","132718529000"
"358570","지아이이노베이션","KOSDAQ","일반서비스","13970","-710","-4.84","895324950520"
"382480","지아이텍","KOSDAQ","기계·장비","2375","90","3.94","93473207500"
"382800","지앤비에스 에코","KOSDAQ","기계·장비","5620","150","2.74","178890450420"
"051160","지어소프트","KOSDAQ","IT 서비스","7930","-70","-0.88","122712229900"
"053050","지에스이","KOSDAQ","전기·가스·수도","2810","20","0.72","84265147570"
"388610","지에프씨생명과학","KOSDAQ","화학","9700","-490","-4.81","51445977300"
"493330","지에프아이","KOSDAQ","기계·장비","12700","-790","-5.86","97563254200"
"119850","지엔씨에너지","KOSDAQ","전기·전자","31700","-1500","-4.52","521430415300"
"065060","지엔코","KOSDAQ","섬유·의류","554","2","0.36","13185645416"
"204840","지엘팜텍","KOSDAQ","유통","1056","-28","-2.58","81891750336"
"311320","지오엘리먼트","KOSDAQ","전기·전자","6870","-30","-0.43","86662027200"
"456160","지투지바이오","KOSDAQ","제약","71900","-6900","-8.76","1189611312100"
"388050","지투파워","KOSDAQ","전기·전자","10980","-210","-1.88","205429618260"
"018120","진로발효","KOSDAQ","음식료·담배","17500","-150","-0.85","115869600000"
"109820","진매트릭스","KOSDAQ","일반서비스","1977","-48","-2.37","40318226280"
"086060","진바이오텍","KOSDAQ","유통","4945","-145","-2.85","42579352715"
"036890","진성티이씨","KOSDAQ","기계·장비","15690","-320","-2.00","345691854870"
"363250","진시스템","KOSDAQ","의료·정밀기기","6920","390","5.97","53684917120"
"007370","진양제약","KOSDAQ","제약","4525","-130","-2.79","63959006175"
"285800","진영","KOSDAQ","화학","2150","50","2.38","37576130500"
"085660","차바이오텍","KOSDAQ","제약","18400","-1280","-6.50","1700634628000"
"261780","차백신연구소","KOSDAQ","일반서비스","3800","-190","-4.76","102087934800"
"351870","차이커뮤니케이션","KOSDAQ","일반서비스","3945","25","0.64","44028732690"
"094850","참좋은여행","KOSDAQ","일반서비스","5030","-170","-3.27","70420000000"
"004650","창해에탄올","KOSDAQ","음식료·담배","9680","-40","-0.41","88967766800"
"278280","천보","KOSDAQ","화학","51100","-900","-1.73","614487617800"
"362320","청담글로벌","KOSDAQ","유통","4835","-135","-2.72","102266487150"
"066360","체리부로","KOSDAQ","음식료·담배","1147","78","7.30","55000961205"
"047820","초록뱀미디어","KOSDAQ","오락·문화","4340","5","0.12","106130056200"
"094360","칩스앤미디어","KOSDAQ","전기·전자","16000","-840","-4.99","341346784000"
"0082N0","카나프테라퓨틱스","KOSDAQ","일반서비스","41900","-4350","-9.41","542857657000"
"016920","카스","KOSDAQ","유통","981","22","2.29","25990160778"
"284620","카이노스메드","KOSDAQ","일반서비스","1087","0","0.00","35965517911"
"293490","카카오게임즈","KOSDAQ","IT 서비스","12370","-830","-6.29","1110664089070"
"140430","카티스","KOSDAQ","IT 서비스","623","-10","-1.58","33297816797"
"042000","카페24","KOSDAQ","IT 서비스","26750","-1050","-3.78","648769194500"
"313760","캐리","KOSDAQ","전기·전자","531","-46","-7.97","5951015766"
"317530","캐리소프트","KOSDAQ","오락·문화","3925","-120","-2.97","68667411850"
"071850","캐스텍코리아","KOSDAQ","운송장비·부품","1527","-33","-2.12","37046452326"
"198080","캐프","KOSDAQ","전기·전자","2690","-45","-1.65","57929647650"
"210120","캔버스엔","KOSDAQ","오락·문화","1604","-6","-0.37","38876914712"
"050110","캠시스","KOSDAQ","전기·전자","1990","43","2.21","29381997770"
"452300","캡스톤파트너스","KOSDAQ","금융","4385","375","9.35","62133279425"
"451760","컨텍","KOSDAQ","IT 서비스","18650","-1330","-6.66","294079746150"
"900310","컬러레이","KOSDAQ","금융","504","7","1.41","32277004200"
"078340","컴투스","KOSDAQ","IT 서비스","32950","-50","-0.15","398408763350"
"063080","컴투스홀딩스","KOSDAQ","IT 서비스","17310","-690","-3.83","114162773520"
"307930","컴퍼니케이","KOSDAQ","금융","7480","-150","-1.97","116762800000"
"079190","케스피온","KOSDAQ","전기·전자","395","7","1.80","15150428030"
"263700","케어랩스","KOSDAQ","일반서비스","2320","-70","-2.93","45040944000"
"214370","케어젠","KOSDAQ","제약","90900","-6000","-6.19","4882693500000"
"221980","케이디켐","KOSDAQ","화학","10300","-10","-0.10","41558440000"
"038530","케이바이오","KOSDAQ","유통","341","-9","-2.57","39458592327"
"192250","케이사인","KOSDAQ","IT 서비스","10190","110","1.09","72014003750"
"431190","케이쓰리아이","KOSDAQ","IT 서비스","4110","-60","-1.44","30769276620"
"115500","케이씨에스","KOSDAQ","IT 서비스","9010","-180","-1.96","108120000000"
"089150","케이씨티","KOSDAQ","IT 서비스","3695","185","5.27","63369250000"
"025880","케이씨피드","KOSDAQ","음식료·담배","2890","-15","-0.52","48308829620"
"093320","케이아이엔엑스","KOSDAQ","IT 서비스","103000","-1000","-0.96","502640000000"
"093640","케이알엠","KOSDAQ","전기·전자","4915","-85","-1.70","160430416700"
"073010","케이에스피","KOSDAQ","기계·장비","3360","-150","-4.27","135042600000"
"105330","케이엔더블유","KOSDAQ","운송장비·부품","7520","240","3.30","120771410560"
"053080","케이엔솔","KOSDAQ","기계·장비","10640","-160","-1.48","138317946480"
"199430","케이엔알시스템","KOSDAQ","의료·정밀기기","21500","-1000","-4.44","239596924500"
"432470","케이엔에스","KOSDAQ","기계·장비","12920","-490","-3.65","113328503520"
"272110","케이엔제이","KOSDAQ","전기·전자","34400","-1250","-3.51","276073588000"
"039420","케이엘넷","KOSDAQ","통신","2850","-50","-1.72","68840980500"
"083550","케이엠","KOSDAQ","섬유·의류","3660","-100","-2.66","47400246420"
"032500","케이엠더블유","KOSDAQ","전기·전자","27250","-2200","-7.47","1129822714000"
"225430","케이엠제약","KOSDAQ","화학","1054","243","29.96","29392950700"
"102370","케이옥션","KOSDAQ","유통","3250","-90","-2.69","88494932500"
"068100","케이웨더","KOSDAQ","기계·장비","2710","-50","-1.81","26936353940"
"106080","케이이엠텍","KOSDAQ","전기·전자","330","0","0.00","9506999040"
"455180","케이지에이","KOSDAQ","기계·장비","2950","-45","-1.50","41177032200"
"036030","케이티알파","KOSDAQ","유통","4845","-25","-0.51","237498426135"
"064820","케이프","KOSDAQ","운송장비·부품","10060","-450","-4.28","310871383680"
"024880","케이피에프","KOSDAQ","금속","6450","-150","-2.27","130049763300"
"042040","케이피엠테크","KOSDAQ","유통","166","-1","-0.60","32394165284"
"054410","케이피티유","KOSDAQ","금속","3405","0","0.00","19498541820"
"258610","케일럼","KOSDAQ","금속","1522","25","1.67","55530265886"
"274090","켄코아에어로스페이스","KOSDAQ","운송장비·부품","22300","-1150","-4.90","305720601200"
"089010","켐트로닉스","KOSDAQ","화학","26900","-1300","-4.61","439527788700"
"220260","켐트로스","KOSDAQ","화학","5290","10","0.19","169661170950"
"052400","코나아이","KOSDAQ","IT 서비스","53400","-2800","-4.98","777679739400"
"402030","코난테크놀로지","KOSDAQ","IT 서비스","18200","-800","-4.21","227818281600"
"391710","코닉오토메이션","KOSDAQ","기계·장비","1789","-74","-3.97","76248020830"
"046070","코다코","KOSDAQ","운송장비·부품","10280","0","0.00","159196994920"
"047770","코데즈컴바인","KOSDAQ","섬유·의류","4075","-185","-4.34","154208603150"
"080530","코디","KOSDAQ","화학","792","-18","-2.22","43964613000"
"104540","코렌텍","KOSDAQ","의료·정밀기기","5740","10","0.17","73390147600"
"027050","코리아나","KOSDAQ","화학","1802","-45","-2.44","72080000000"
"190650","코리아에셋투자증권","KOSDAQ","금융","8180","-210","-2.50","52253840000"
"123410","코리아에프티","KOSDAQ","운송장비·부품","7000","-170","-2.37","194887448000"
"036690","코맥스","KOSDAQ","전기·전자","2885","0","0.00","125692107675"
"049430","코메론","KOSDAQ","의료·정밀기기","20000","1760","9.65","180960000000"
"183300","코미코","KOSDAQ","기계·장비","102600","-4900","-4.56","1073266178400"
"041960","코미팜","KOSDAQ","제약","8630","-220","-2.49","637640451850"
"089890","코세스","KOSDAQ","기계·장비","20100","-2150","-9.66","333357736200"
"360350","코셈","KOSDAQ","의료·정밀기기","15820","-570","-3.48","90616485400"
"082660","코스나인","KOSDAQ","화학","480","0","0.00","47827617120"
"222040","코스맥스엔비티","KOSDAQ","음식료·담배","3915","-35","-0.89","80758620000"
"241710","코스메카코리아","KOSDAQ","화학","80800","-3800","-4.49","862944000000"
"355150","코스텍시스","KOSDAQ","전기·전자","22050","-1250","-5.36","171931567500"
"166480","코아스템켐온","KOSDAQ","제약","2375","-160","-6.31","125567143000"
"045970","코아시아","KOSDAQ","전기·전자","4905","-245","-4.76","129074466780"
"196450","코아시아씨엠","KOSDAQ","의료·정밀기기","1394","-7","-0.50","63175497308"
"384470","코어라인소프트","KOSDAQ","IT 서비스","3255","-95","-2.84","58416482460"
"102940","코오롱생명과학","KOSDAQ","제약","60000","-4500","-6.98","785436180000"
"950160","코오롱티슈진","KOSDAQ","제약","117300","-9700","-7.64","9765968095500"
"056360","코위버","KOSDAQ","전기·전자","6630","-370","-5.29","64952784000"
"282880","코윈테크","KOSDAQ","기계·장비","13760","-380","-2.69","157818531200"
"121850","코이즈","KOSDAQ","화학","2340","-10","-0.43","11833377660"
"448710","코츠테크놀로지","KOSDAQ","전기·전자","18070","-480","-2.59","95505226440"
"126730","코칩","KOSDAQ","전기·전자","17700","-1400","-7.33","155231230200"
"015710","코콤","KOSDAQ","전기·전자","3835","-25","-0.65","67229467500"
"052330","코텍","KOSDAQ","전기·전자","9930","-170","-1.68","176372578770"
"322780","코퍼스코리아","KOSDAQ","오락·문화","497","114","29.77","22195019042"
"200130","콜마비앤에이치","KOSDAQ","제약","11310","-270","-2.33","332689960980"
"294570","쿠콘","KOSDAQ","IT 서비스","27900","-1050","-3.63","281559322800"
"464490","쿼드메디슨","KOSDAQ","제약","13710","-490","-3.45","157419769230"
"317690","퀀타매트릭스","KOSDAQ","의료·정밀기기","3895","-120","-2.99","78425937955"
"432720","퀄리타스반도체","KOSDAQ","전기·전자","14920","-550","-3.56","211216651040"
"365270","큐라클","KOSDAQ","일반서비스","15290","-550","-3.47","335226614140"
"348080","큐라티스","KOSDAQ","일반서비스","980","-50","-4.85","103447412320"
"060280","큐렉소","KOSDAQ","유통","16200","-1260","-7.22","665657838000"
"372320","큐로셀","KOSDAQ","일반서비스","47400","-3600","-7.06","712851728400"
"051780","큐로홀딩스","KOSDAQ","유통","700","16","2.34","18067871500"
"115180","큐리언트","KOSDAQ","일반서비스","37900","-2600","-6.42","1411490257300"
"494120","큐리오시스","KOSDAQ","의료·정밀기기","61800","-3600","-5.50","470698587600"
"445680","큐리옥스바이오시스템즈","KOSDAQ","의료·정밀기기","109700","-3500","-3.09","1878045680100"
"182360","큐브엔터","KOSDAQ","오락·문화","10190","-300","-2.86","158452961310"
"405100","큐알티","KOSDAQ","일반서비스","15840","-950","-5.66","194662527840"
"066310","큐에스아이","KOSDAQ","전기·전자","11120","-710","-6.00","103100425520"
"016600","큐캐피탈","KOSDAQ","금융","292","-10","-3.31","52048156704"
"355390","크라우드웍스","KOSDAQ","IT 서비스","2535","-50","-1.93","39487895265"
"096240","크레버스","KOSDAQ","일반서비스","11210","-140","-1.23","120374997800"
"040350","크레오에스지","KOSDAQ","IT 서비스","787","-13","-1.63","76813294207"
"110790","크리스에프앤씨","KOSDAQ","섬유·의류","3845","-110","-2.78","90092041200"
"900250","크리스탈신소재","KOSDAQ","금융","559","-15","-2.61","80082342236"
"045520","크린앤사이언스","KOSDAQ","기계·장비","3170","70","2.26","20605000000"
